Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Tomkiewicz, Aleshia | Visited Node Sequence : ->(Empty root node)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Sorrel, Cherelle | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(R)->Sperazza, Vernice(L)->Smethers, Louann(R)->Sovel, Wade(L)->Sonkens, Goldie(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Dibartolo, Dudley | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(R)->Cua, Craig(R)->Dulle, Jenise(L)->Devereux, Luisa(R)->Dormanen, Mammie(L)->Dondero, Casey(L)->Difiora, Kanisha(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Aldaco, Nettie | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(L)->Alpheaus, Mira(L)->Alexy, Latosha(L)->Akey, Letha(R)->Alcazar, Margret(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Bulcao, Carline | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(L)->Bunselmeyer, Annett(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Lunger, Shanda | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(R)->Loperfido, Margurite(R)->Mancilla, Velda(L)->Luger, Mignon(R)->Makuch, Kerrie(L)->Madlem, Destiny(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Withers, Emilio | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(R)->Writer, Fernanda(L)->Weisinger, Reed(R)->Wilcoxon, Marisha(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Study, Lovetta | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(R)->Teplica, Martha(L)->Tauras, Svetlana(L)->Stifflemire, Stevie(R)->Sutulovich, Lino(L)->Sugai, Vashti(L)->Strejan, Edward(R)->Strimple, Eliz(R)->Stueber, Lisandra(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Gone, Felice | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(R)->Gazzola, Lenny(R)->Goossen, Whitney(L)->Geschke, Gabriele(R)->Goldrup, Ardella(R)->Gomoran, Elenore(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Leadbeater, Stefania | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(R)->Loperfido, Margurite(L)->Lavista, Angelo(R)->Lintner, Timmy(L)->Lemm, Aleisha(L)->Leader, Queen(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Orloski, Margarita | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(R)->Paletta, Yun(L)->Outhouse, Nathan(L)->Otey, Ula(L)->Oropeza, Dong(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Farrin, Paul | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(L)->Ferenz, Stefany(L)->Faurote, Eloisa(L)->Ero, Pearly(R)->Fanelli, Cruz(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Tritten, Anglea | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(L)->Veigel, Tamesha(L)->Turziano, Kip(L)->Torner, Mike(R)->Torrain, Vivienne(R)->Tropp, Ashley(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Bowhall, Ona | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(R)->Bairo, Margarett(R)->Bassil, Kiera(R)->Brace, Marta(L)->Bontemps, Ressie(R)->Bowling, Aretha(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Hascall, Germaine | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(L)->Gutierres, Peter(R)->Hiltner, Jules(L)->Hanton, Malika(R)->Hawkin, Rodrigo(L)->Havely, Vesta(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Schellenberge, Vicky | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(L)->Savidge, Milly(R)->Shulick, Anisha(L)->Schurman, Sean(L)->Schlichter, Tiara(L)->Scavuzzo, Rodolfo(R)->Schantini, Adelle(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Gross, Carolann | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(L)->Gutierres, Peter(L)->Growcock, Augustine(L)->Groody, Yen(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Adelsperger, Rusty | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(L)->Alpheaus, Mira(L)->Alexy, Latosha(L)->Akey, Letha(L)->Abrahams, Socorro(R)->Ailey, Olen(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Bludworth, Cassandra | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(R)->Bairo, Margarett(R)->Bassil, Kiera(R)->Brace, Marta(L)->Bontemps, Ressie(L)->Bleile, Gene(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Gesell, Teresita | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(R)->Gazzola, Lenny(R)->Goossen, Whitney(L)->Geschke, Gabriele(R)->Goldrup, Ardella(L)->Glasford, Antonio(L)->Gillham, Carmen(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Gius, Evangelina | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(R)->Gazzola, Lenny(R)->Goossen, Whitney(L)->Geschke, Gabriele(R)->Goldrup, Ardella(L)->Glasford, Antonio(L)->Gillham, Carmen(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Tromblay, Marlon | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(L)->Veigel, Tamesha(L)->Turziano, Kip(L)->Torner, Mike(R)->Torrain, Vivienne(R)->Tropp, Ashley(L)->Tritten, Anglea(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Scarsella, Quiana | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(L)->Savidge, Milly(R)->Shulick, Anisha(L)->Schurman, Sean(L)->Schlichter, Tiara(L)->Scavuzzo, Rodolfo(L)->Sayre, Emiko(R)->Scandalis, Berry(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Humeniuk, Viki | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(L)->Jaquish, Kara(L)->Isita, Charlie(L)->Hoffstot, Eve(R)->Holtgrewe, Jerlene(R)->Hysom, Joaquin(L)->Hopman, Shantay(R)->Hoyal, Alayna(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Weissmann, Domitila | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(R)->Writer, Fernanda(L)->Weisinger, Reed(R)->Wilcoxon, Marisha(L)->Wendorf, Galen(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Aronov, Ivan | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(L)->Ansbro, Alyssa(R)->Arey, Nada(R)->Arlinghaus, Remedios(R)->Arzilli, Casie(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Baldock, Anabel | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(R)->Bairo, Margarett(R)->Bassil, Kiera(L)->Barbone, Beth(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Blyler, Carlton | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(R)->Bairo, Margarett(R)->Bassil, Kiera(R)->Brace, Marta(L)->Bontemps, Ressie(L)->Bleile, Gene(R)->Bludworth, Cassandra(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Vera, Rashida | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(R)->Writer, Fernanda(L)->Weisinger, Reed(L)->Venus, Billy(R)->Viengxay, Crista(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Knodel, Sherron | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(L)->Kufner, Leonard(L)->Klingaman, Dustin(R)->Kopczynski, Dong(L)->Klipfel, Kristine(R)->Knapp, Horace(R)->Kobayashi, Shannon(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Mossing, Cora | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(L)->Mosseri, Alba(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Tischner, Altha | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(R)->Thurm, Brittani(R)->Tishler, Whitney(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Yaccarino, Dortha | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(R)->Writer, Fernanda(R)->Zelaya, German(L)->Yadao, Lindsay(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Augle, Diego | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(R)->Bairo, Margarett(L)->Babineaux, Myong(L)->Atkison, Carolynn(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Khov, Peggy | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(R)->Kanne, Edgar(R)->Kham, Bettina(R)->Kincannon, Louvenia(L)->Kho, Laquanda(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Yuki, Walton | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(R)->Writer, Fernanda(R)->Zelaya, German(L)->Yadao, Lindsay(R)->Yurich, Cheryll(L)->Yaklin, Nina(R)->Yu, Tamra(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Yafaie, Vallie | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(R)->Writer, Fernanda(R)->Zelaya, German(L)->Yadao, Lindsay(R)->Yurich, Cheryll(L)->Yaklin, Nina(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Diazdeleon, Tony | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(R)->Cua, Craig(R)->Dulle, Jenise(L)->Devereux, Luisa(R)->Dormanen, Mammie(L)->Dondero, Casey(L)->Difiora, Kanisha(L)->Dibartolo, Dudley(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Villot, Val | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(R)->Writer, Fernanda(L)->Weisinger, Reed(L)->Venus, Billy(R)->Viengxay, Crista(R)->Washmuth, Dominic(L)->Villamarin, Antonio(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Picciuto, Mel | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(R)->Paletta, Yun(R)->Piehler, Elroy(L)->Panfilov, Hobert(R)->Pata, Elizabeth(R)->Peay, Margot(R)->Pelayo, Clarinda(R)->Pelzer, Eugene(R)->Perera, Chana(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Piatkowski, Isabella | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(L)->Molaison, Pok(R)->Quarto, Karma(L)->Mould, Alethea(R)->Orizabal, Melina(R)->Paletta, Yun(R)->Piehler, Elroy(L)->Panfilov, Hobert(R)->Pata, Elizabeth(R)->Peay, Margot(R)->Pelayo, Clarinda(R)->Pelzer, Eugene(R)->Perera, Chana(R)->Picciuto, Mel(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Rhea, Erasmo | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(L)->Rawicki, Vicente(R)->Salta, Justine(L)->Rohaley, Giuseppe(L)->Riherd, Meghan(L)->Rieger, Salley(L)->Reinecke, Joana(R)->Renno, Tomoko(R)->Respicio, Leanora(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Lohrenz, Ivory | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(R)->Loperfido, Margurite(L)->Lavista, Angelo(R)->Lintner, Timmy(R)->Logghe, Edwin(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Walka, Nikita | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(R)->Writer, Fernanda(L)->Weisinger, Reed(L)->Venus, Billy(R)->Viengxay, Crista(R)->Washmuth, Dominic(L)->Villamarin, Antonio(R)->Villot, Val(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Ligons, Aleta | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(R)->Loperfido, Margurite(L)->Lavista, Angelo(R)->Lintner, Timmy(L)->Lemm, Aleisha(R)->Lin, Kenny(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Jentzen, Owen | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(R)->Kanne, Edgar(L)->Julio, Dewitt(L)->Joulwan, Eva(L)->Jessie, Ashley(L)->Jenious, Vivan(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Fling, Pauline | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(L)->Ferenz, Stefany(R)->Filion, Lelia(R)->Frankel, Una(L)->Fleckles, Malcom(R)->Fletchen, Leota(R)->Flotow, Tamekia(L)->Flori, Pearlie(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Machalek, Tijuana | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(R)->Loperfido, Margurite(R)->Mancilla, Velda(L)->Luger, Mignon(R)->Makuch, Kerrie(L)->Madlem, Destiny(L)->Lunger, Shanda(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Alsaqri, Ahmad | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(L)->Alpheaus, Mira(R)->Alsman, Luther(L)->Alsbury, Kandis(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Conoly, Jamika | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(R)->Cua, Craig(L)->Cornelison, Marylin(L)->Consolazio, Maybelle(L)->Conatser, Deja(R)->Connley, Vernell(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Dolloff, Derrick | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(R)->Ear, Luis(L)->Cobbley, Ciara(R)->Cua, Craig(R)->Dulle, Jenise(L)->Devereux, Luisa(R)->Dormanen, Mammie(L)->Dondero, Casey(L)->Difiora, Kanisha(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Reibman, Jacquelyne | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(L)->Rawicki, Vicente(R)->Salta, Justine(L)->Rohaley, Giuseppe(L)->Riherd, Meghan(L)->Rieger, Salley(L)->Reinecke, Joana(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Freeburger, Zachary | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(L)->Ferenz, Stefany(R)->Filion, Lelia(R)->Frankel, Una(R)->Fulda, Elinore(L)->Frede, Evelynn(R)->Fredrikson, Filiberto(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Gaucher, Sophia | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(R)->Gazzola, Lenny(L)->Gauthier, Terry(L)->Gath, Erasmo(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Kono, Isabelle | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(L)->Kufner, Leonard(L)->Klingaman, Dustin(R)->Kopczynski, Dong(L)->Klipfel, Kristine(R)->Knapp, Horace(R)->Kobayashi, Shannon(R)->Kopan, Pansy(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Brigman, Ronnie | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(R)->Bairo, Margarett(R)->Bassil, Kiera(R)->Brace, Marta(R)->Brau, Dannie(R)->Breheny, Lynna(R)->Brigham, Wilda(R)->Brossoit, Jeff(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Schlabaugh, Krystina | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(L)->Salvadore, Octavio(R)->Sitra, Tess(L)->Savidge, Milly(R)->Shulick, Anisha(L)->Schurman, Sean(L)->Schlichter, Tiara(L)->Scavuzzo, Rodolfo(R)->Schantini, Adelle(R)->Schellenberge, Vicky(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Ausdemore, Rosita | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(R)->Bairo, Margarett(L)->Babineaux, Myong(L)->Atkison, Carolynn(R)->Augle, Diego(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Stancil, Huey | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(R)->Rampy, Eric(R)->Throssell, Michell(L)->Spinello, Charisse(R)->Teplica, Martha(L)->Tauras, Svetlana(L)->Stifflemire, Stevie(L)->Stanwick, Graham(L)->Stamps, Rosalind(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Fiorino, Elbert | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(L)->Ferenz, Stefany(R)->Filion, Lelia(R)->Frankel, Una(L)->Fleckles, Malcom(L)->Flam, Mauricio(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Manciel, Pura | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(R)->Lapinski, Mee(R)->Loperfido, Margurite(R)->Mancilla, Velda(L)->Luger, Mignon(R)->Makuch, Kerrie(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Katie, Alesia | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(R)->Kanne, Edgar(R)->Kham, Bettina(L)->Ker, Lashawn(L)->Karas, Maira(R)->Keehner, Almeta(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Veit, Avery | Visited Node Sequence : ->Tomkiewicz, Aleshia(R)->Zigomalas, Evan(L)->Veness, Tyisha(L)->Veigel, Tamesha(R)->(Empty right child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Euresti, Reid | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(R)->Gastellum, Rueben(L)->Ferenz, Stefany(L)->Faurote, Eloisa(L)->Ero, Pearly(R)->Fanelli, Cruz(L)->Faehnle, Rex(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Brenning, Charlette | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(L)->Erm, Charlesetta(L)->Bruch, Niesha(L)->Aschoff, Pedro(R)->Bairo, Margarett(R)->Bassil, Kiera(R)->Brace, Marta(R)->Brau, Dannie(R)->Breheny, Lynna(R)->Brigham, Wilda(L)->Bridgford, Bronwyn(L)->(Empty left child)
Time: 2024-05-26 22:57:23 | Operation: put | Member Name: Keeny, Celestina | Visited Node Sequence : ->Tomkiewicz, Aleshia(L)->Andrade, France(R)->Mcwalters, Ulysses(L)->Grasmick, Marg(R)->Hisaw, Laquita(R)->Manzella, Lura(L)->Klapec, Yuette(L)->Jaret, Corrinne(R)->Kanne, Edgar(R)->Kham, Bettina(L)->Ker, Lashawn(L)->Karas, Maira(R)->Keehner, Almeta(R)->(Empty right child)
